session,title,keys,file_path
sc5665,M3PEG_PCL_10perc_100ms_1_1m,M3PEG|PCL|10perc|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00466_00_ave.h5
sc5665,Denis_H_Plasma_FlatOn_100ms_Rhodiumfilter_50micr_1_1m,Denis|H|Plasma|FlatOn|100ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00667_00_ave.h5
sc5665,PEG_PNIPAM_576_12_100ms_5m,PEG|PNIPAM|576|12|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00130_00_ave.h5
sc5665,PDMS_P3HT_7perc_Chloroform_100ms_5m,PDMS|P3HT|7perc|Chloroform|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00509_00_ave.h5
sc5665,Kris_LT02_158_soakedWater_5hrs45min_20ms_1_1m,Kris|LT02|158|soakedWater|5hrs45min|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00741_00_ave.h5
sc5665,NOH_NG_2_Melt_100ms_1_1m,NOH|NG|2|Melt|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00190_00_ave.h5
sc5665,M3PEG_PCL_10perc_soakedwater_100ms_1_1m,M3PEG|PCL|10perc|soakedwater|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00469_00_ave.h5
sc5665,Sorin_EC1_100ms_Rhodiumfilter_50micr_1_1m,Sorin|EC1|100ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00690_00_ave.h5
sc5665,NOH_NG_4_elastomer_100ms_1_1m,NOH|NG|4|elastomer|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00159_00_ave.h5
sc5665,PDMS_P3HT_10perc_Chloroform_20ms_1_1m,PDMS|P3HT|10perc|Chloroform|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00519_00_ave.h5
sc5665,PDMS_P3HT_7perc_4_1_20ms_1_1m,PDMS|P3HT|7perc|4|1|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00476_00_ave.h5
sc5665,PDMS_P3HT_7perc_Chloroform_20ms_5m,PDMS|P3HT|7perc|Chloroform|20ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00507_00_ave.h5
sc5665,JW_PEG_9_1_100,JW|PEG|9|1|100,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00015_00_ave.h5
sc5665,Denis_Na_Soskreb_FlatOn_20ms_Rhodiumfilter_50micr_1_1m,Denis|Na|Soskreb|FlatOn|20ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00626_00_ave.h5
sc5665,BA2SvI4_0_7M_100ms_1_1m,BA2SvI4|0|7M|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00390_00_ave.h5
sc5665,Sorin_EC7_100ms_1_1m,Sorin|EC7|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00723_00_ave.h5
sc5665,M3_PEG_5perc_100ms,M3|PEG|5perc|100ms,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00025_00_ave.h5
sc5665,PCL_M3_100ms_1m_1,PCL|M3|100ms|1m|1,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00092_00_ave.h5
sc5665,empty_stretcher,empty|stretcher,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00013_00_ave.h5
sc5665,MASvI3_0_7M_100ms_5m,MASvI3|0|7M|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00373_00_ave.h5
sc5665,PCL_M2_100ms_1m_1_T=70C,PCL|M2|100ms|1m|1|T=70C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00088_00_ave.h5
sc5665,Denis_Li_Gu_Plasma_EdgeOn_20ms_Rhodiumfilter_50micr_1_1m,Denis|Li|Gu|Plasma|EdgeOn|20ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00570_00_ave.h5
sc5665,EAK_1_2_0_6B_100ms_1_1m_T=145C,EAK|1|2|0|6B|100ms|1|1m|T=145C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00285_00_ave.h5
sc5665,Denis_Li_Gu_Plasma_2ms_Rhodiumfilter_50micr_1_1m,Denis|Li|Gu|Plasma|2ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00557_00_ave.h5
sc5665,LT02_31_Atactic_20ms_1_1m,LT02|31|Atactic|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00226_00_ave.h5
sc5665,DMF_air_100ms_5m,DMF|air|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00351_00_ave.h5
sc5665,Sorin_EC4_100ms_1_1m,Sorin|EC4|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00711_00_ave.h5
sc5665,MASvI3_0_7M_20ms_1_1m,MASvI3|0|7M|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00338_00_ave.h5
sc5665,water_capillary_1mm5_new_mask+new_waxs_mask,water|capillary|1mm5|new|mask+new|waxs|mask,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00007_00_ave.h5
sc5665,Denis_H_Soskreb_FlatOn_20ms_Rhodiumfilter_50micr_1_1m,Denis|H|Soskreb|FlatOn|20ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00617_00_ave.h5
sc5665,PCL_M1_100ms_1m_1,PCL|M1|100ms|1m|1,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00066_00_ave.h5
sc5665,LT02_31_Atactic_100ms_1_1m,LT02|31|Atactic|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00229_00_ave.h5
sc5665,NPDMS_90perc_100ms_1_1m,NPDMS|90perc|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00165_00_ave.h5
sc5665,Denis_Na_Soskreb_FlatOn_100ms_50micrRhodiumfilter_1_1m,Denis|Na|Soskreb|FlatOn|100ms|50micrRhodiumfilter|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00629_00_ave.h5
sc5665,EAK_0_6B_20ms_1_1m_RT,EAK|0|6B|20ms|1|1m|RT,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00264_00_ave.h5
sc5665,BA2MASv2I7_20ms_1_1m,BA2MASv2I7|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00303_00_ave.h5
sc5665,Sorin_EC10_50ms_1_1m,Sorin|EC10|50ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00733_00_ave.h5
sc5665,PDMS_P3HT_10perc_Chloroform_100ms_1_1m,PDMS|P3HT|10perc|Chloroform|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00520_00_ave.h5
sc5665,M3_PEG_15perc_100ms,M3|PEG|15perc|100ms,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00045_00_ave.h5
sc5665,PCL_M2_100ms_1m_1,PCL|M2|100ms|1m|1,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00080_00_ave.h5
sc5665,PCL_M3_100ms_1m_1_T=60C,PCL|M3|100ms|1m|1|T=60C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00098_00_ave.h5
sc5665,PDMS_P3HT_7perc_Chloroform_100ms_1_1m,PDMS|P3HT|7perc|Chloroform|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00514_00_ave.h5
sc5665,Denis_Li_Gu_Plasma_20ms_Rhodiumfilter_50micr_1_1m,Denis|Li|Gu|Plasma|20ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00567_00_ave.h5
sc5665,EAK_UB_100ms_1_1m_RT,EAK|UB|100ms|1|1m|RT,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00236_00_ave.h5
sc5665,PCL_M4_100ms_1m_1,PCL|M4|100ms|1m|1,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00102_00_ave.h5
sc5665,SvI2_0_1M_100ms_5m,SvI2|0|1M|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00360_00_ave.h5
sc5665,M3PEG_PCL_15perc_100ms_1_1m,M3PEG|PCL|15perc|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00460_00_ave.h5
sc5665,Denis_Na_Soskreb_FlatOn_100ms_Rhodiumfilter_50micr_1_1m,Denis|Na|Soskreb|FlatOn|100ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00627_00_ave.h5
sc5665,PCL_M3_100ms_1m_1_T=50C,PCL|M3|100ms|1m|1|T=50C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00097_00_ave.h5
sc5665,PCL_M2_20ms_1m_1,PCL|M2|20ms|1m|1,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00076_00_ave.h5
sc5665,M3PEG_PCL_5perc_100ms_1_1m,M3PEG|PCL|5perc|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00429_00_ave.h5
sc5665,PDMS_P3HT_15perc_4_1_100ms_1_1m,PDMS|P3HT|15perc|4|1|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00497_00_ave.h5
sc5665,SB02_100ms_5m,SB02|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00552_00_ave.h5
sc5665,Sorin_EC1_20ms_1_1m,Sorin|EC1|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00694_00_ave.h5
sc5665,Lense_28A_6_20ms_1_1m,Lense|28A|6|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00175_00_ave.h5
sc5665,NOH_NG_2_elastomer_20ms_1_1m,NOH|NG|2|elastomer|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00150_00_ave.h5
sc5665,EAK_1_2_0_6B_100ms_1_1m_RT,EAK|1|2|0|6B|100ms|1|1m|RT,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00278_00_ave.h5
sc5665,BA2SvI4_0_7M_100ms_5m,BA2SvI4|0|7M|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00382_00_ave.h5
sc5665,SvI2_0_4M_100ms_1_1m,SvI2|0|4M|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00331_00_ave.h5
sc5665,DMF_box_100ms_5m,DMF|box|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00344_00_ave.h5
sc5665,PCL_M4_100ms_1m_1_T=80C,PCL|M4|100ms|1m|1|T=80C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00112_00_ave.h5
sc5665,PDMS_P3HT_12perc_Chloroform_20ms_1_1m,PDMS|P3HT|12perc|Chloroform|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00524_00_ave.h5
sc5665,NOH_NG_2_elastomer_100ms_1_1m,NOH|NG|2|elastomer|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00153_00_ave.h5
sc5665,BA2MA2Sv3I10_0_7M_100ms_5m,BA2MA2Sv3I10|0|7M|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00401_00_ave.h5
sc5665,Sorin_EC1_20ms_Rhodiumfilter_50micr_1_1m,Sorin|EC1|20ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00688_00_ave.h5
sc5665,Denis_H_Plasma_FlatOn_100ms_50micrRhodiumfilter_1_1m,Denis|H|Plasma|FlatOn|100ms|50micrRhodiumfilter|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00675_00_ave.h5
sc5665,EAK_0_3B_100ms_1_1m_T=100C,EAK|0|3B|100ms|1|1m|T=100C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00259_00_ave.h5
sc5665,PCL_M4_100ms_1m_1_T=70C,PCL|M4|100ms|1m|1|T=70C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00111_00_ave.h5
sc5665,Denis_Pyr_Soskreb_FlatOn_20ms_Rhodiumfilter_50micr_1_1m,Denis|Pyr|Soskreb|FlatOn|20ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00665_00_ave.h5
sc5665,BA2MASv2I7_0_7M_100ms_5m,BA2MASv2I7|0|7M|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00417_00_ave.h5
sc5665,PCL_M1_100ms_1m_1_T=70C,PCL|M1|100ms|1m|1|T=70C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00075_00_ave.h5
sc5665,Sorin_EC8_50ms_1_1m,Sorin|EC8|50ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00728_00_ave.h5
sc5665,PDMS_P3HT_7perc_chloroform_100ms_5m,PDMS|P3HT|7perc|chloroform|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00511_00_ave.h5
sc5665,PDMS_P3HT_15perc_Chloroform_100ms_1_1m,PDMS|P3HT|15perc|Chloroform|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00529_00_ave.h5
sc5665,PEG_PNIPAM_576_6_100ms_1m_1,PEG|PNIPAM|576|6|100ms|1m|1,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00116_00_ave.h5
sc5665,MASvI3_0_7M_100ms_1_1m,MASvI3|0|7M|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00339_00_ave.h5
sc5665,Denis_Pyr_Soskreb_FlatOn_100ms_50micrRhodiumfilter_1_1m,Denis|Pyr|Soskreb|FlatOn|100ms|50micrRhodiumfilter|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00658_00_ave.h5
sc5665,Kris_LT_02_158_100ms_1_1m,Kris|LT|02|158|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00534_00_ave.h5
sc5665,PDMS_P3HT_12perc_4_1_20ms_1_1m,PDMS|P3HT|12perc|4|1|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00492_00_ave.h5
sc5665,Sorin_EC3_100ms_1_1m,Sorin|EC3|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00706_00_ave.h5
sc5665,M3PEG_PCL_20perc_100ms_1_1m,M3PEG|PCL|20perc|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00439_00_ave.h5
sc5665,NOH_NG_2_Melt_20ms_1_1m,NOH|NG|2|Melt|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00189_00_ave.h5
sc5665,PDMS_P3HT_10perc_chloroform_100ms_1_1m,PDMS|P3HT|10perc|chloroform|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00521_00_ave.h5
sc5665,Sorin_EC5_100ms_1_1m,Sorin|EC5|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00716_00_ave.h5
sc5665,PDMS_P3HT_7perc_chloroform_100ms_1_1m,PDMS|P3HT|7perc|chloroform|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00517_00_ave.h5
sc5665,Lense_28B_6_200ms_1_1m,Lense|28B|6|200ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00187_00_ave.h5
sc5665,LT01_102_Isotactic_100ms_1_1m,LT01|102|Isotactic|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00220_00_ave.h5
sc5665,Sorin_EC6_20ms_1_1m,Sorin|EC6|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00719_00_ave.h5
sc5665,Denis_Li_Gu_Plasma_EdgeOn_2ms_Rhodiumfilter_50micr_1_1m,Denis|Li|Gu|Plasma|EdgeOn|2ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00587_00_ave.h5
sc5665,EAK_1_2_0_6B_100ms_1_1m_T=135C,EAK|1|2|0|6B|100ms|1|1m|T=135C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00284_00_ave.h5
sc5665,DMF_air_20ms_5m,DMF|air|20ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00348_00_ave.h5
sc5665,M3_PEG_20perc_100ms,M3|PEG|20perc|100ms,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00050_00_ave.h5
sc5665,JW_PEG_9_1_100_100ms,JW|PEG|9|1|100|100ms,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00016_00_ave.h5
sc5665,NOH_NG_4_Melt_100ms_1_1m,NOH|NG|4|Melt|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00203_00_ave.h5
sc5665,PDMS_P3HT_7perc_4_1_100ms_1_1m,PDMS|P3HT|7perc|4|1|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00480_00_ave.h5
sc5665,PEG_PNIPAM_576_6_100ms_5m,PEG|PNIPAM|576|6|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00121_00_ave.h5
sc5665,Kris_LT_02_158_20ms_5m,Kris|LT|02|158|20ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00539_00_ave.h5
sc5665,NOH_NG_6_Melt_100ms_1_1m,NOH|NG|6|Melt|100ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00213_00_ave.h5
sc5665,SvI2_0_4M_100ms_5m,SvI2|0|4M|100ms|5m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00369_00_ave.h5
sc5665,Denis_H_Plasma_FlatOn_20ms_Rhodiumfilter_50micr_1_1m,Denis|H|Plasma|FlatOn|20ms|Rhodiumfilter|50micr|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00672_00_ave.h5
sc5665,EAK_1_2_0_6B_100ms_1_1m_T=180C,EAK|1|2|0|6B|100ms|1|1m|T=180C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00287_00_ave.h5
sc5665,DMF_box_20ms_1_1m,DMF|box|20ms|1|1m,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\PEG\PEG_20250405-141744\PEG_eiger2_00313_00_ave.h5
sc5665,PEG_PNIPAM_576_6_5pc_15C,PEG|PNIPAM|576|6|5pc|15C,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\Gelation\Gelation_20250406-231551\Gelation_eiger2_00022_00_ave.h5
sc5665,PEG_PNIPAM_576_6_5pc_heating_1C_min,PEG|PNIPAM|576|6|5pc|heating|1C|min,E:\sessions\sc5665\id02\20250404\PROCESSED_DATA\Gelation\Gelation_20250406-231551\Gelation_eiger2_00023_00_ave.h5
